350	1287577925	30.2679095833	-97.7493124167	21714
350	1287577866	30.2680373406	-97.7493202686	9371
350	1287470091	30.2679095833	-97.7493124167	21714
350	1287470070	30.2680373406	-97.7493202686	9371
350	1287401775	30.2679095833	-97.7493124167	21714
350	1287401738	30.2680373406	-97.7493202686	9371
350	1287401314	30.2691029532	-97.7493953705	420315
350	1287297647	30.2734579457	-97.7664220333	820726
350	1287297630	30.2734394142	-97.7663683891	16233
350	1287224137	30.2367865827	-97.7628627419	18758
350	1287223315	30.2937038167	-97.7417999	38449
350	1287133388	30.2707337816	-97.7537029982	9241
350	1287122202	30.2679095833	-97.7493124167	21714
350	1287122179	30.2680373406	-97.7493202686	9371
350	1287120570	30.2691029532	-97.7493953705	420315
350	1287035267	30.269767797	-97.7482661605	78290
350	1287034854	30.2679095833	-97.7493124167	21714
350	1287034817	30.2680373406	-97.7493202686	9371
350	1286951268	30.2679095833	-97.7493124167	21714
350	1286951212	30.2680373406	-97.7493202686	9371
350	1286885945	30.2679095833	-97.7493124167	21714
350	1286885609	30.2680373406	-97.7493202686	9371
350	1286878937	30.2691029532	-97.7493953705	420315
350	1286864172	30.2691029532	-97.7493953705	420315
350	1286776160	30.269767797	-97.7482661605	78290
350	1286776101	30.2679095833	-97.7493124167	21714
350	1286705628	30.2367865827	-97.7628627419	18758
350	1286696045	30.26766669	-97.7709388733	9262
350	1286692200	30.2671848421	-97.7627635002	4995246
350	1286692186	30.2666103281	-97.7646839619	4997564
350	1286692157	30.2674906304	-97.7704024315	4992438
350	1286692136	30.2676296248	-97.7683210373	4998370
350	1286692112	30.2679632105	-97.7654993534	4994634
350	1286692095	30.2689176301	-97.7695226669	4993614
350	1286690965	30.2734579457	-97.7664220333	820726
350	1286690899	30.2734394142	-97.7663683891	16233
350	1286614327	29.458369	-98.7002921	14644
350	1286452137	30.2679095833	-97.7493124167	21714
350	1286452105	30.2680373406	-97.7493202686	9371
350	1286428831	30.269767797	-97.7482661605	78290
350	1286428110	30.2691029532	-97.7493953705	420315
350	1286364931	30.2679095833	-97.7493124167	21714
350	1286364912	30.2680373406	-97.7493202686	9371
350	1286277690	30.2679095833	-97.7493124167	21714
350	1286277645	30.2680373406	-97.7493202686	9371
350	1286253877	30.3079146406	-97.7505500615	11365
350	1286189067	30.2679095833	-97.7493124167	21714
350	1286189050	30.2680373406	-97.7493202686	9371
350	1286180015	30.2691029532	-97.7493953705	420315
350	1286101216	30.2367865827	-97.7628627419	18758
350	1286093796	30.2734579457	-97.7664220333	820726
350	1286093779	30.2734394142	-97.7663683891	16233
350	1285833317	30.2679095833	-97.7493124167	21714
350	1285833297	30.2680373406	-97.7493202686	9371
350	1285758533	30.2679095833	-97.7493124167	21714
350	1285758473	30.2680373406	-97.7493202686	9371
350	1285592815	30.2679095833	-97.7493124167	21714
350	1285592800	30.2680373406	-97.7493202686	9371
350	1285566166	30.2691029532	-97.7493953705	420315
350	1285488722	30.2734579457	-97.7664220333	820726
350	1285488686	30.2734394142	-97.7663683891	16233
350	1285339587	30.2367865827	-97.7628627419	18758
350	1285330602	30.2679095833	-97.7493124167	21714
350	1285330579	30.2680373406	-97.7493202686	9371
350	1285319702	30.2703917	-97.7509832333	13339
350	1285311358	30.2691029532	-97.7493953705	420315
350	1285167745	30.131826522	-98.0130377412	11352
350	1285157366	30.2679095833	-97.7493124167	21714
350	1285157327	30.2680373406	-97.7493202686	9371
350	1285069806	30.2691029532	-97.7493953705	420315
350	1285050426	30.2679095833	-97.7493124167	21714
350	1285050329	30.2680373406	-97.7493202686	9371
350	1284963387	30.2679095833	-97.7493124167	21714
350	1284963350	30.2680373406	-97.7493202686	9371
350	1284959312	30.2691029532	-97.7493953705	420315
350	1284911249	30.2734579457	-97.7664220333	820726
350	1284911223	30.2734394142	-97.7663683891	16233
350	1284899199	31.8033256942	-97.0994210243	13426
350	1284878990	32.8996753667	-97.2401618833	12615
350	1284825004	32.8996753667	-97.2401618833	12615
350	1284703519	30.2679095833	-97.7493124167	21714
350	1284703451	30.2680373406	-97.7493202686	9371
350	1284646238	30.2224742	-97.8403432	103786
350	1284530184	30.2679095833	-97.7493124167	21714
350	1284530168	30.2680373406	-97.7493202686	9371
350	1284529945	30.2691029532	-97.7493953705	420315
350	1284446539	30.2679095833	-97.7493124167	21714
350	1284446468	30.2680373406	-97.7493202686	9371
350	1284276997	30.2734579457	-97.7664220333	820726
350	1284276981	30.2734394142	-97.7663683891	16233
350	1284191149	30.26766669	-97.7709388733	9262
